Dpto.;Bodega;Unds;Costo neto;Fecha
ATLANTICO;05101;1;6010;46240
ATLANTICO;05101;1;1650;46240
ATLANTICO;05101;1;806,7;46240
ATLANTICO;05101;2;2468;46240
ATLANTICO;05101;2;2468;46240
ATLANTICO;05101;2;3600;46240
ATLANTICO;05101;1;2800;46240
ATLANTICO;05101;2;1043,32;46240
ATLANTICO;05101;2;1043,32;46240
ATLANTICO;05101;1;8060;46240
ATLANTICO;05101;2;1095,5;46240
ATLANTICO;05101;1;547,75;46240
ATLANTICO;05101;1;3329;46240
ATLANTICO;05401;1;4018,3;46240
ATLANTICO;05401;2;932,12;46240
ATLANTICO;05401;2;1487,36;46240
ATLANTICO;05401;1;660,01;46240
ATLANTICO;05401;2;1740;46240
ATLANTICO;05401;1;953,58;46240
ATLANTICO;05401;1;1300;46240
ATLANTICO;05401;2;840;46240
ATLANTICO;05401;1;420;46240
ATLANTICO;05401;2;840,4;46240
ATLANTICO;05401;1;420,2;46240
ATLANTICO;05401;1;495,07;46240
ATLANTICO;05401;1;1841,91;46240
ATLANTICO;05401;1;3641,87;46240
ATLANTICO;05401;1;3641,87;46240
ATLANTICO;05401;10;26560,4;46240
ATLANTICO;05401;1;4557,47;46240
ATLANTICO;05401;1;1779,89;46240
ATLANTICO;05401;1;1416;46240
SUCRE;07501;2;948,58;46240
SUCRE;07501;1;966,42;46240
SUCRE;07501;1;5385;46240
ATLANTICO;07901;2;1588,56;46240
ATLANTICO;07901;1;5089;46240
ATLANTICO;07901;3;21222;46240
ATLANTICO;07901;1;1008,4;46240
ATLANTICO;07901;1;474,76;46240
ATLANTICO;07901;1;1831,9;46240
ATLANTICO;07901;10;12225,3;46240
ATLANTICO;07901;1;6533,81;46240
ATLANTICO;08001;1;261,09;46240
ATLANTICO;08001;1;2950,51;46240
ATLANTICO;08001;2;3960;46240
ATLANTICO;08001;1;1507;46240
ATLANTICO;08001;16;3522,08;46240
ATLANTICO;08001;5;6382,95;46240
ATLANTICO;08001;3;3829,77;46240
ATLANTICO;08001;1;1060;46240
ATLANTICO;08001;3;6000;46240
ATLANTICO;08001;1;6506,15;46240
ATLANTICO;08001;1;6506,15;46240
ATLANTICO;08001;12;16464;46240
ATLANTICO;08001;1;1903;46240
ATLANTICO;08001;7;13156,71;46240
ATLANTICO;08001;2;2309,26;46240
SANTANDER ;08201;46;364688;46240
SANTANDER ;08201;65;694915;46240
SANTANDER ;08201;1;960;46240
SANTANDER ;08201;1;960;46240
SANTANDER ;08201;3;78057;46240
SANTANDER ;08201;17;56100;46240
SANTANDER ;08201;1;2074;46240
SANTANDER ;08201;1;1632;46240
SANTANDER ;08201;10;38500;46240
SANTANDER ;08201;15;7440;46240
SANTANDER ;08201;2;5200;46240
SANTANDER ;08201;3;7800;46240
SANTANDER ;08201;2;7000;46240
SANTANDER ;08201;10;244586;46240
SANTANDER ;08201;8;34072;46240
SANTANDER ;08301;1;1625;46240
SANTANDER ;08301;4;2620;46240
SANTANDER ;08301;1;836;46240
SANTANDER ;08301;5;4800;46240
SANTANDER ;08301;2;1918;46240
SANTANDER ;08301;2;2574;46240
SANTANDER ;08301;2;2572;46240
SANTANDER ;08301;1;44034;46240
SANTANDER ;08301;5;130095;46240
SANTANDER ;08301;1;1010;46240
SANTANDER ;08301;3;1830;46240
SANTANDER ;08301;1;1505;46240
SANTANDER ;08301;1;1505;46240
SANTANDER ;08301;1;1505;46240
SANTANDER ;08301;1;1505;46240
SANTANDER ;08301;79;80580;46240
SANTANDER ;08301;2;2040;46240
SANTANDER ;08301;2;1576;46240
SANTANDER ;08301;2;1740;46240
SANTANDER ;08301;8;10288;46240
SANTANDER ;08301;1;468;46240
SANTANDER ;08301;74;15096;46240
SANTANDER ;08301;9;8343;46240
SANTANDER ;08301;1;4293;46240
SANTANDER ;08301;1;12100;46240
SANTANDER ;08301;3;15594;46240
SANTANDER ;08301;5;20010;46240
SANTANDER ;08301;1;9900;46240
SANTANDER ;08301;1;486;46240
SANTANDER ;08301;1;321;46240
SANTANDER ;08301;1;321;46240
SANTANDER ;08301;1;1800;46240
SANTANDER ;08301;2;25554;46240
SANTANDER ;08301;2;3600;46240
SANTANDER ;08301;2;5320;46240
SANTANDER ;08301;2;3200;46240
SANTANDER ;08301;2;1800;46240
SANTANDER ;08301;2;4000;46240
SANTANDER ;08301;22;24200;46240
SANTANDER ;08301;2;1750;46240
SANTANDER ;08301;2;1750;46240
SANTANDER ;08301;2;5316;46240
SANTANDER ;08301;2;2880;46240
SANTANDER ;08301;645;156090;46240
SANTANDER ;08301;1;380;46240
SANTANDER ;08301;1;2531;46240
SANTANDER ;08301;1;1465;46240
SANTANDER ;08301;1;462;46240
SANTANDER ;08301;6;2772;46240
SANTANDER ;08301;1;462;46240
SANTANDER ;08301;3;1386;46240
SANTANDER ;08301;5;2310;46240
SANTANDER ;08301;4;1848;46240
SANTANDER ;08301;1;462;46240
SANTANDER ;08301;5;2310;46240
SANTANDER ;08301;1;462;46240
SANTANDER ;08301;1;462;46240
SANTANDER ;08301;1;462;46240
SANTANDER ;08301;1;462;46240
SANTANDER ;08301;5;950;46240
SANTANDER ;08301;1;2299;46240
SANTANDER ;08301;7;6769;46240
SANTANDER ;08301;1;4896;46240
SANTANDER ;08301;2;9792;46240
SANTANDER ;08301;1;2400;46240
SANTANDER ;08301;1;2600;46240
SANTANDER ;08301;3;8820;46240
SANTANDER ;08301;3;8820;46240
SANTANDER ;08301;1;2940;46240
SANTANDER ;08301;4;10400;46240
SANTANDER ;08301;6;15600;46240
SANTANDER ;08301;5;13000;46240
SANTANDER ;08301;2;6440;46240
SANTANDER ;08301;13;38220;46240
SANTANDER ;08301;6;19920;46240
SANTANDER ;08301;4;13280;46240
SANTANDER ;08301;1;1220;46240
SANTANDER ;08301;12;39372;46240
SANTANDER ;08301;1;1273;46240
SANTANDER ;08301;4;12000;46240
SANTANDER ;08301;1;2630;46240
SANTANDER ;08301;4;16488;46240
SANTANDER ;08301;1;1100;46240
SANTANDER ;08301;15;7200;46240
SANTANDER ;08301;1;394;46240
SANTANDER ;08301;6;2364;46240
SANTANDER ;08301;1;394;46240
SANTANDER ;08301;1;394;46240
SANTANDER ;08301;1;800;46240
SANTANDER ;08301;10;12740;46240
SANTANDER ;08301;1;1600;46240
SANTANDER ;08301;2;2858;46240
SANTANDER ;08301;2;4400;46240
SANTANDER ;08301;3;2640;46240
SANTANDER ;08301;3;7743;46240
SANTANDER ;08301;15;300000;46240
SANTANDER ;08601;5;35550;46240
SANTANDER ;08601;1;817;46240
SANTANDER ;08601;1;637;46240
SANTANDER ;08601;1;835;46240
SANTANDER ;08601;2;19180;46240
SANTANDER ;08601;3;11892;46240
SANTANDER ;08601;1;5153;46240
SANTANDER ;08601;1;540;46240
SANTANDER ;08601;1;6505;46240
SANTANDER ;08601;3;1500;46240
SANTANDER ;08601;2;26034;46240
SANTANDER ;08601;2;1300;46240
SANTANDER ;08601;1;7815;46240
SANTANDER ;08601;42;11550;46240
SANTANDER ;08601;1;8915;46240
SANTANDER ;08601;2;14700;46240
SANTANDER ;08601;1;462;46240
SANTANDER ;08601;3;1488;46240
SANTANDER ;08601;6;1140;46240
SANTANDER ;08601;3;7800;46240
SANTANDER ;08601;1;2600;46240
SANTANDER ;08601;3;7800;46240
SANTANDER ;08601;4;13280;46240
SANTANDER ;08601;2;8244;46240
SANTANDER ;08601;1;3281;46240
SANTANDER ;08601;1;4122;46240
SANTANDER ;08601;1;1638;46240
SANTANDER ;08601;3;1950;46240
SANTANDER ;08601;1;2857;46240
SANTANDER ;08601;2;2704;46240
SANTANDER ;08601;99758;8978220;46240
ATLANTICO;00201;1;2114;46239
ATLANTICO;00201;4;8291,4;46239
ATLANTICO;00201;2;1651,68;46239
ATLANTICO;00201;1;751,7;46239
ATLANTICO;00201;5;28860;46239
ATLANTICO;00201;3;3249;46239
ATLANTICO;00201;2;4578;46239
ATLANTICO;00201;1;474,29;46239
ATLANTICO;00201;1;474,29;46239
ATLANTICO;00201;2;14760;46239
ATLANTICO;00201;1;2002,32;46239
ATLANTICO;00201;1;1500,23;46239
ATLANTICO;00201;1;1500;46239
ATLANTICO;00201;1;1500;46239
ATLANTICO;00201;3;4500;46239
ATLANTICO;00201;1;927;46239
ATLANTICO;00201;3;30900,63;46239
ATLANTICO;00201;1;4500;46239
ATLANTICO;00201;1;3141,33;46239
ATLANTICO;00201;3;12357,6;46239
ATLANTICO;00201;1;4119,2;46239
ATLANTICO;00201;1;5880;46239
ATLANTICO;00201;1;4720;46239
ATLANTICO;00201;1;2700;46239
ATLANTICO;00201;1;4000;46239
ATLANTICO;00201;1;32372,59;46239
ATLANTICO;00201;1;1200;46239
ATLANTICO;00201;1;1620;46239
ATLANTICO;00201;1;2280,85;46239
ATLANTICO;00201;1;527,54;46239
ATLANTICO;00201;1;8572,29;46239
ATLANTICO;00201;1;3019,56;46239
ATLANTICO;00201;1;11965,53;46239
ATLANTICO;00201;1;1150;46239
ATLANTICO;00201;1;1150;46239
ATLANTICO;00201;2;1095,5;46239
ATLANTICO;00201;1;547,75;46239
ATLANTICO;00601;2;9498,44;46239
ATLANTICO;00601;7;3425,94;46239
ATLANTICO;00601;1;4109,36;46239
ATLANTICO;00601;1;1352;46239
ATLANTICO;00601;1;2173,5;46239
ATLANTICO;00601;1;363;46239
ATLANTICO;00601;6;3361,62;46239
ATLANTICO;00601;2;672;46239
ATLANTICO;00601;2;672,2;46239
ATLANTICO;00601;2;672;46239
ATLANTICO;00601;1;2208,98;46239
ATLANTICO;00601;3;2800,5;46239
ATLANTICO;00601;1;2985,5;46239
ATLANTICO;00601;5;5623,75;46239
ATLANTICO;00601;2;13301,24;46239
ATLANTICO;00601;2;16008;46239
ATLANTICO;00601;1;8831,91;46239
ATLANTICO;00601;2;28262,42;46239
CESAR;00701;1;781,37;46239
CESAR;00701;1;7615,23;46239
CESAR;00701;1;2006;46239
CESAR;00701;4;11428,04;46239
CESAR;00701;4;25600;46239
CESAR;00701;1;792;46239
CESAR;00701;1;1849;46239
CESAR;00701;2;16441,84;46239
CESAR;00701;1;4529,42;46239
CESAR;00701;4;2543,68;46239
CESAR;00701;12;6992,76;46239
CESAR;00701;10;5140;46239
CESAR;00701;36;8280;46239
CESAR;00701;1;996,58;46239
CESAR;00701;1;5275,1;46239
CESAR;00701;1;2886,46;46239
CESAR;00701;3;2516,94;46239
CESAR;00701;1;5714,63;46239
CESAR;00701;1;530,45;46239
CESAR;00701;1;530,45;46239
CESAR;00701;4;2121,8;46239
CESAR;00701;15;111970,95;46239
CESAR;00701;2;2712,54;46239
CESAR;00701;1;653;46239
MAGDALENA;01101;1;1918;46239
MAGDALENA;01101;5;5845;46239
MAGDALENA;01101;2;414,9;46239
MAGDALENA;01101;1;10912;46239
MAGDALENA;01101;2;1055,2;46239
MAGDALENA;01101;4;2026,04;46239
MAGDALENA;01101;1;3652,03;46239
ATLANTICO;01201;1;2600;46239
ATLANTICO;01201;10;83549,8;46239
ATLANTICO;01201;1;3479,25;46239
ATLANTICO;01201;1;788;46239
ATLANTICO;01201;1;1795;46239
ATLANTICO;01201;1;1500;46239
ATLANTICO;01201;1;470;46239
ATLANTICO;01201;1;20511;46239
ATLANTICO;01201;2;840;46239
ATLANTICO;01201;2;1260,5;46239
ATLANTICO;01201;1;8823;46239
ATLANTICO;01201;6;8532;46239
ATLANTICO;01201;5;13937,8;46239
CESAR;01301;1;494;46239
CESAR;01301;1;2060;46239
CESAR;01301;1;1504,59;46239
CESAR;01301;5;15988,45;46239
CESAR;01301;4;4576;46239
CESAR;01301;1;1462;46239
CESAR;01301;1;4671,8;46239
CESAR;01301;1;1150;46239
CESAR;01301;2;28662,88;46239
CESAR;01301;1;696,6;46239
CESAR;01301;4;13563,12;46239
CESAR;01301;5;16953,9;46239
CESAR;01301;1;3390,78;46239
CESAR;01301;31;5146;46239
CESAR;01301;18;2988;46239
CESAR;01301;9;1494;46239
CESAR;01301;2;1306;46239
BOLIVAR;01801;2;17784,32;46239
BOLIVAR;01801;24;25450,56;46239
BOLIVAR;01801;3;4832,37;46239
BOLIVAR;01801;3;19303,05;46239
BOLIVAR;01801;1;1900;46239
CORDOBA;01901;1;2899,93;46239
CORDOBA;01901;12;1584;46239
CORDOBA;01901;1;1026,75;46239
CORDOBA;01901;10;64725,5;46239
CORDOBA;01901;1;1740;46239
CORDOBA;01901;1;1740;46239
CORDOBA;01901;1;2787,3;46239
CORDOBA;01901;2;1404;46239
CORDOBA;01901;2;7000;46239
SUCRE;02201;4;9859,24;46239
SUCRE;02201;2;2224,1;46239
SUCRE;02201;3;3336,15;46239
SUCRE;02201;1;1179,3;46239
SUCRE;02201;1;4769,38;46239
SUCRE;02201;1;1424;46239
SUCRE;02201;1;3372;46239
SUCRE;02201;2;2040;46239
SUCRE;02201;2;2040;46239
SUCRE;02201;2;2040;46239
SUCRE;02201;3;3060;46239
SUCRE;02201;2;526;46239
SUCRE;02201;1;734;46239
SUCRE;02201;1;1940,55;46239
SUCRE;02201;2;44879,5;46239
SUCRE;02201;1;1122;46239
SUCRE;02201;1;4852,83;46239
SUCRE;02201;1;1060;46239
SUCRE;02201;2;1530;46239
SUCRE;02201;1;765;46239
SUCRE;02201;1;765;46239
SUCRE;02201;1;765;46239
SUCRE;02201;1;1151,89;46239
SUCRE;02201;1;3850;46239
SUCRE;02201;2;3670;46239
ATLANTICO;02401;20;155101,4;46239
ATLANTICO;02401;1;1152,1;46239
ATLANTICO;02401;1;1183;46239
ATLANTICO;02401;1;3514,02;46239
ATLANTICO;02401;2;7028,04;46239
ATLANTICO;02401;1;2657;46239
ATLANTICO;02401;1;7865,98;46239
ATLANTICO;02401;1;314,35;46239
ATLANTICO;02401;1;1155,49;46239
ATLANTICO;02401;1;607,67;46239
ATLANTICO;02401;3;2943,54;46239
ATLANTICO;02401;6;2520,96;46239
ATLANTICO;02401;1;1637,68;46239
ATLANTICO;02401;1;5882;46239
ATLANTICO;02401;1;29359,28;46239
ATLANTICO;02401;1;6797,3;46239
ATLANTICO;02401;27;5937,57;46239
ATLANTICO;02401;1;219,91;46239
ATLANTICO;02401;1;1306,77;46239
ATLANTICO;02401;15;160337,85;46239
ATLANTICO;02401;6;30329,52;46239
ATLANTICO;02401;1;113400;46239
ATLANTICO;02401;1;653;46239
GUAJIRA;02801;1;6453;46239
GUAJIRA;02801;1;2823,19;46239
GUAJIRA;02801;1;7140;46239
GUAJIRA;02801;1;893;46239
GUAJIRA;02801;1;1100;46239
ATLANTICO;03501;1;788;46239
ATLANTICO;03501;1;840;46239
ATLANTICO;03501;1;14123,33;46239
ATLANTICO;03501;1;1696,76;46239
SANTANDER ;03701;1;835;46239
SANTANDER ;03701;4;3340;46239
SANTANDER ;03701;1;16620;46239
SANTANDER ;03701;1;840;46239
SANTANDER ;03701;1;682;46239
